Site Name,Country/Region,Receiver,Antenna,Radome,Satellite System,Latitude,Longitude,Height (m),X (m),Y (m),Z (m),Calibration,Networks,Data Center,IERS DOMES,Clock,Agencies,Last Data,Code,Rate 1s,Rate 30s
SEY200SYC,SC,SEPT POLARX5,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS,-4.673651247222222,55.479453563888896,538.8156,3602867.3394,5238179.3811,-516268.0725,ROBOT,"IGS, RTS, IGS Multi-GNSS",JPL,39801M006,INTERNAL,Jet Propulsion Laboratory,77.0,SEY2,SI,SI
SEYG00SYC,SC,SEPT POLARX5,TRM59800.00,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,-4.678731829444446,55.53063053138892,-37.085,3597836.0,5240884.0,-516781.0,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",IGN,39801M004,INTERNAL,Centre National d'Etudes Spatiales,1.0,SEYG,SI,SI
SFDM00USA,US,SEPT POLARX5,TRM59800.99,SCIT,GPS+GLO+GAL+BDS+SBAS,34.45980555555556,-118.75450555555555,291.52,-2532676.4067,-4615598.8587,3588781.3303,ROBOT,"IGS, RTS, IGS Multi-GNSS",CDDIS,49826M001,INTERNAL,EarthScope Consortium,1.0,SFDM,NO,SI
SFER00ESP,ES,LEICA GR30,LEIAR25,NONE,GPS+GLO+GAL+BDS+SBAS,36.46434444444446,-6.205647222222223,84.1,5105519.055,-555146.005,3769803.246,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",BKG,13402M004,EXTERNAL CESIUM,Real Instituto y Observatorio de la Armada,1.0,SFER,NO,SI
SGOC00LKA,LK,SEPT POLARX5,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,6.892075000000001,79.87417777777779,-78.5,1113280.0609,6233644.2886,760276.9549,ROBOT,"IGS20, IGS Multi-GNSS, RTS, IGS",CDDIS,23501M003,INTERNAL,GeoForschungsZentrum,1.0,SGOC,SI,SI
SGPO00USA,US,JAVAD TRE_3S,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+SBAS,36.60418333333333,-97.48482222222223,290.2,-667801.1647,-5082858.388,3782394.883,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,49368M001,INTERNAL,GeoForschungsZentrum,1.0,SGPO,SI,SI
SHAO00CHN,CN,ASHTECH UZ-12,AOAD/M_T,JPLA,GPS,31.099642166666666,121.20044491666668,22.0901,-2831733.583,4675665.958,3275369.41,,"IGS08, IGS14, IGS20, IGS14 Core, IGS",JPL (ODC-Operational Data Center),21605M002,INTERNAL,"Jet Propulsion Laboratory, Shanghai Astronomical Observatory",1.0,SHAO,SI,SI
SHE200CAN,CA,TRIMBLE NETR8,TRM29659.00,NONE,GPS,46.220690833333336,-64.55201,-15.3,1899507.99,-3991722.36,4582242.82,ROBOT,IGS,CDDIS,40169M002,INTERNAL,"NRCan, Geodetic Survey Division",1.0,SHE2,NO,SI
SHLG00IND,IN,TRIMBLE ALLOY,LEIAR25.R3,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,25.673950000000005,91.91329722222224,1007.2,-192075.209,5749765.124,2746987.544,ROBOT,"IGS, IGS Multi-GNSS",GA,22314M001,CS 5071A,ISTRAC,1.0,SHLG,SI,SI
SIN100SGP,SG,TRIMBLE NETR9,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,1.3429811111111107,103.67943833333337,92.54,-1507972.56,6195614.06,148488.0,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",BKG,22601M003,INTERNAL,DLR German Space Operations Center,1.0,SIN1,SI,SI
SMST00JPN,JP,TRIMBLE NETR9,TRM57971.00,NONE,GPS,33.57785527777778,135.93695527777783,97.536,-3822373.395,3699359.882,3507585.789,ROBOT,"IGS20, IGS",CDDIS,21726M001,EXTERNAL NONE,"Hydrographic and Oceanographic Department, Japan C",2.0,SMST,NO,SI
SNI100USA,US,SEPT POLARX5,TWIVC6050,SCIS,GPS+GLO+GAL+SBAS,33.247875,-119.52436388888889,239.67,-2631346.8232,-4646278.7114,3477113.3756,ROBOT,IGS,CDDIS,49909S001,INTERNAL,USGS,2.0,SNI1,NO,SI
SOD300FIN,FI,JAVAD TRE_3 DELTA,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+SBAS,67.4207861111111,26.38928611111111,300.8,2200149.224,1091650.85,5866868.645,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,10513M002,INTERNAL,Finnish Geodetic Institute,1.0,SOD3,NO,SI
SOFI00BGR,BG,LEICA GR50,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+SBAS,42.55609166666665,23.394727777777774,1119.6,4319372.39,1868687.57,4292063.8,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,11101M002,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,1.0,SOFI,SI,SI
SOLO00SLB,SB,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-9.43492222222222,159.95434444444442,122.9,-5911340.124,2156887.299,-1038664.005,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",GA,51202M001,INTERNAL,Geoscience Australia,1.0,SOLO,SI,SI
SPK100USA,US,SEPT POLARX5,TWIVC6050,SCIS,GPS+GLO+GAL+SBAS,34.05934166666667,-118.64616111111108,440.13,-2535991.9364,-4642434.9628,3552148.2605,ROBOT,"IGS, RTS",CDDIS,40458M001,INTERNAL,USGS,9.0,SPK1,NO,SI
SPT000SWE,SE,SEPT POLARX5TR,TRM59800.00,OSOD,GPS+GLO+GAL+BDS+SBAS,57.71495555555554,12.891344444444442,219.9,3328984.813,761910.066,5369033.475,,"IGS Multi-GNSS, IGS, RTS",BKG,10425M001,EXTERNAL H-MASER,Lantmateriet the Swedish mapping authority,1.0,SPT0,SI,SI
SPTU00BRA,BR,TRIMBLE NETR9,TRM57971.00,NONE,GPS+GLO+GAL+BDS,-21.92911666666667,-50.49236944444444,508.78,3766123.31,-4567433.46,-2367323.83,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,48085M001,INTERNAL,"Universidade Estadual Paulista, Instituto Brasileiro de Geografia e Estatística",1.0,SPTU,NO,SI
SSIA00SLV,SV,TRIMBLE NETR9,TRM59800.80,SCIS,GPS+GLO+GAL,13.697299999999998,-89.11619999999999,664.4,95610.0615,-6197817.1521,1500617.9412,COPIED,"IGS08, RTS, IGS",CDDIS,41401S001,INTERNAL,Centro Nacional de Registros,1.0,SSIA,NO,SI
STFU00USA,US,JAVAD TRE_G3TH DELTA,TRM57971.00,NONE,GPS+GLO+GAL+SBAS,37.42690694444445,-122.17329083333334,20.41,-2700404.18,-4292605.52,3855137.41,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,49430S001,EXTERNAL RUBIDIUM,DLR Institute of Communication and Navigation,1.0,STFU,SI,SI
STHL00GBR,GB,JAVAD TRE_3 DELTA,TPSCR.G3,SCIS,GPS+GLO+GAL+BDS,-15.94253386111111,-5.667345444444446,453.29,6104817.308,-605827.996,-1740738.865,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,30606M003,INTERNAL,Jet Propulsion Laboratory,1.0,STHL,SI,SI
STJ300CAN,CA,SEPT POLARX5TR,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+SBAS,47.59543514444445,-52.67830776111112,154.515,2612588.6706,-3426820.6402,4686773.7555,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",IGN,40101M005,EXTERNAL T4Science VCH-1008 passive maser,"Centre National d'Etudes Spatiales, Natural Resources Canada",1.0,STJ3,SI,SI
STJO00CAN,CA,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL,47.59523888888889,-52.67774722222223,152.8,2612631.2,-3426807.0,4686757.8,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40101M001,EXTERNAL H-MASER,Natural Resources Canada,1.0,STJO,SI,SI
STK200JPN,JP,TRIMBLE ALLOY,TRM59800.00,SCIS,GPS+GLO+GAL+QZSS,43.528644444444446,141.8448194444445,118.54,-3642161.206,2861487.883,4370351.333,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,21731S004,EXTERNAL CESIUM,Geospatial Information Authority of Japan,1.0,STK2,SI,SI
STPM00SPM,FR,TRIMBLE ALLOY,TRM57971.00,NONE,GPS+GLO+GAL+SBAS,46.7778237888889,-56.16824438055557,0.473,2436208.256,-3634804.894,4624885.452,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",IGN,97501M005,INTERNAL,Institut National de l'Information Geographique et,1.0,STPM,NO,SI
STR100AUS,AU,SEPT POLARX5,ASH701945C_M,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-35.315525,149.0100555555555,799.9,-4467103.1933,2683039.4751,-3666948.7457,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50119M002,EXTERNAL CESIUM,Geoscience Australia,1.0,STR1,SI,SI
STR200AUS,AU,TRIMBLE ALLOY,LEIAR25.R3,NONE,GPS+GLO+GAL+BDS+QZSS,-35.31615277777779,149.01015833333335,802.5,-4467075.2351,2683011.847,-3667007.0408,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50119M001,INTERNAL,Geoscience Australia,1.0,STR2,SI,SI
SULP00UKR,UA,TRIMBLE NETR9,TPSCR.G5,TPSH,GPS+GLO+GAL+BDS+SBAS,49.83558888888888,24.01448888888889,370.5,3765296.991,1677559.204,4851297.409,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,12366M001,INTERNAL,Lviv Polytechnic National University,1.0,SULP,NO,SI
SUTH00ZAF,ZA,SEPT POLARX5,ASH701945G_M,NONE,GPS+GLO+GAL+BDS,-32.38021083333334,20.810462305555557,1799.7659,5041274.8417,1916054.1204,-3397075.9716,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,30314M002,INTERNAL,Jet Propulsion Laboratory,1.0,SUTH,SI,SI
SUTM00ZAF,ZA,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,-32.3814361111111,20.810911111111107,1797.6,5041190.169,1916067.017,-3397189.514,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,30314M004,INTERNAL,GeoForschungsZentrum,1.0,SUTM,SI,SI
SUWN00KOR,KR,TRIMBLE NETR9,TRM59800.80,SCIS,GPS+GLO+GAL+BDS+QZSS+SBAS,37.2755,127.0542,83.9,-3062023.4156,4055449.1662,3841819.3768,COPIED,"IGS08, IGS14, IGS14 Core, IGS20, IGS, RTS",CDDIS,23903M001,EXTERNAL CESIUM,National Geographic Information Institute,1.0,SUWN,NO,SI
SVTL00RUS,RU,JAVAD TRE_3 DELTA,JAVRINGANT_DM,JVDM,GPS+GLO+GAL,60.53285555555557,29.78087222222222,76.8,2730156.0,1562365.0,5529989.0,ROBOT,"IGS20, IGS, IGS Multi-GNSS",BKG,12350M001,EXTERNAL H-MASER CH1-80,Institute of Applied Astronomy RAS,1.0,SVTL,NO,SI
SYDN00AUS,AU,SEPT POLARX5TR,ASH701945C_M,NONE,GPS+GLO+GAL+BDS+QZSS,-33.78087222222222,151.15038333333334,85.6,-4648240.8472,2560636.4409,-3526317.7772,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50124M003,EXTERNAL CESIUM,Geoscience Australia,1.0,SYDN,SI,SI
SYOG00ATA,AQ,TRIMBLE ALLOY,TRM159900.00,SCIS,GPS+GLO+GAL+QZSS,-69.00699999999998,39.58370000000001,50.0902,1766207.8686,1460290.3801,-5932297.7652,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,66006S002,EXTERNAL CESIUM,Geospatial Information Authority of Japan,1.0,SYOG,NO,SI
TABL00USA,US,TRIMBLE NETR9,TRM57971.00,NONE,GPS+GLO+SBAS,34.38184999999999,-117.67828333333335,2228.03,-2448550.1126,-4668099.0769,3582741.024,ROBOT,"IGS, RTS",CDDIS,49901M001,INTERNAL,USGS,2.0,TABL,NO,SI
TANA00ETH,ET,LEICA GR25,LEIAR25.R4,LEIT,GPS+GLO,11.569071570277778,37.32910592027779,1850.9624,4970747.7784,3790687.1134,1271109.0376,ROBOT,IGS,CDDIS,31508M001,INTERNAL,Institute of Land Administration Bahir Dar Univers,,TANA,NO,SI
TASH00UZB,UZ,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,41.32805,69.29556666666669,439.7,1695945.1994,4487138.5684,4190140.6931,ROBOT,"IGS14, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,12327M001,EXTERNAL RUBIDIUM,GeoForschungsZentrum,1.0,TASH,SI,SI
TCMS00TWN,TW,TRIMBLE NETR9,LEIAT504,NONE,GPS,24.79798608333333,120.98738911111109,77.2607,-2982782.8539,4966660.1585,2658809.4594,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS",SIO,23604S002,INTERNAL,National Measurement Laboratory,30.0,TCMS,NO,SI
TDOU00ZAF,ZA,TRIMBLE ALLOY,TRM159900.00,NONE,GPS+GLO,-23.07990833333333,30.384005555555547,630.2,5064840.8313,2969624.4192,-2485110.0433,ROBOT,IGS,ftp://igs.ign.fr/,30319M001,INTERNAL,National Geospatial Information,69.0,TDOU,NO,SI
TEHN00IRN,IR,HI-TARGET VNET8,HITAT45101CP,HITZ,GPS+GLO+GAL+BDS,35.69728055555556,51.33409166666666,1194.57,3240499.403,4049740.323,3701663.005,ROBOT,"IGS08, IGS14, IGS",CDDIS,20404M002,INTERNAL,National Cartographic Center of Iran,326.0,TEHN,NO,SI
TEJA00CHL,CL,STONEX SC2200,STXSA1500,STXG,GPS+GLO+GAL+BDS,-39.805452777777774,-73.25284722222223,43.2,1413829.566,-4698487.606,-4061442.291,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,41791M001,INTERNAL,Universidad de Santiago de Chile,2.0,TEJA,NO,SI
THTG00PYF,PF,SEPT POLARX5TR,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,-17.577060279999998,-149.6064383936111,97.994,-5246414.0,-3077260.0,-1913842.0,ROBOT,"IGS20, IGS Multi-GNSS, RTS, IGS",IGN,92201M016,EXTERNAL CESIUM,Centre National d'Etudes Spatiales,1.0,THTG,SI,SI
THTI00PYF,PF,TRIMBLE NETR9,ASH701945E_M,NONE,GPS+GLO+GAL+BDS+SBAS,-17.577058435,-149.6064450472222,98.49,-5246415.8134,-3077260.6338,-1913841.9696,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",IGN,92201M009,INTERNAL,Centre National d'Etudes Spatiales,1.0,THTI,SI,SI
THU200GRL,GL,SEPT POLARX5,ASH701073.1,SCIS,GPS+GLO+GAL+BDS+QZSS,76.53704722222221,-68.82505000000002,36.2,538093.193,-1389088.13,6180979.36,ROBOT,"IGS20, IGS, IGS Multi-GNSS",CDDIS,43001M002,INTERNAL,DTU Space,1.0,THU2,SI,SI
TID100AUS,AU,SEPT POLARX5,AOAD/M_T,NONE,GPS+GLO+GAL+BDS+QZSS,-35.39919722222223,148.98000000000002,665.3,-4460996.9502,2682557.08,-3674442.6274,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50103M108,EXTERNAL H-MASER,Geoscience Australia,1.0,TID1,SI,SI
TIDB00AUS,AU,ASHTECH UZ-12,AOAD/M_T,NONE,GPS,-35.39920555555556,148.97999722222224,665.3719,-4460996.4047,2682557.0885,-3674443.393,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS",JPL,50103M108,EXTERNAL H-MASER,Jet Propulsion Laboratory,1.0,TIDB,SI,SI
TIT200DEU,DE,JAVAD TRE_3S DELTA,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,51.03523333333334,6.431580555555556,156.1,3993787.1,450204.2,4936131.8,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,14278M002,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,1.0,TIT2,SI,SI
TIXI00RUS,RU,JPS EGGDT,TPSCR3_GGD,NONE,GPS+GLO,71.634475,128.86641388888896,46.9847,-1264872.963,1569455.814,6031003.388,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS",,12360M001,INTERNAL,RDAAC,,TIXI,NO,SI
TKBG00JPN,JP,TRIMBLE ALLOY,TRM159900.00,SCIS,GPS+GLO+GAL+BDS+QZSS+SBAS,36.06700000000001,140.13100000000003,69.1,-3961641.614,3308778.464,3734288.804,ROBOT,"IGS, IGS Multi-GNSS, RTS",,21797M001,INTERNAL,Japan Aerospace Exploration Agency,1.0,TKBG,SI,SI
TLSE00FRA,FR,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,43.56069444444444,1.480872222222222,207.2,4627851.899,119638.546,4372993.537,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",IGN,10003M009,INTERNAL,Centre National d'Etudes Spatiales,1.0,TLSE,SI,SI
TLSG00FRA,FR,SEPT POLARX5TR,TRM59800.00,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,43.54970833333334,1.4850361111111112,208.7,4628685.095,119996.724,4372110.007,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,10003M034,EXTERNAL CESIUM,Centre National d'Etudes Spatiales,1.0,TLSG,SI,SI
TNML00TWN,TW,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL,24.79795491666666,120.98734405555555,75.8599,-2982779.0389,4966662.6552,2658805.7381,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS",SIO,23604S001,EXTERNAL RUBIDIUM,National Measurement Laboratory,30.0,TNML,NO,SI
TOAY00LAO,LA,CHC P5E,CHCC220GR2,CHCD,GPS+GLO+GAL+BDS,16.07344166666667,105.15316388888886,367.0,-1754221.401,5874394.359,1754640.357,ROBOT,"IGS, IGS Multi-GNSS",IGN,24109M001,,Institut National de l'Information Geographique et,1.0,TOAY,NO,SI
TONG00TON,TO,SEPT POLARX5,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS,-21.144713888888887,-175.17922222222222,56.3,-5930303.7231,-500147.2009,-2286366.2029,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50902M001,INTERNAL,Geoscience Australia,15.0,TONG,SI,SI
TOPL00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-10.171052777777774,-48.33067777777779,256.55,4174345.6,-4690236.73,-1118921.27,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41648M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2.0,TOPL,SI,SI
TORP00USA,US,SEPT POLARX5,TWIVC6050,SCIS,GPS+GLO+GAL+SBAS,33.797797222222215,-118.33060277777776,-5.22,-2517894.5535,-4670259.8838,3527827.6264,ROBOT,"IGS, RTS",CDDIS,49912M001,INTERNAL,USGS,2.0,TORP,NO,SI
TOW200AUS,AU,SEPT POLARX5,LEIAR25.R3,NONE,GPS+GLO+GAL+BDS+QZSS,-19.269272222222227,147.0556916666667,88.1,-5054583.3956,3275504.1124,-2091538.4655,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50140M001,INTERNAL,Geoscience Australia,1.0,TOW2,SI,SI
TRAK00USA,US,TPS NET-G3A,TPSCR.G3,SCIT,GPS+GLO,33.61793611111111,-117.80343888888886,115.5,-2480029.62,-4703110.48,3511298.77,,IGS,Scripps Orbit and Permanent Array Center,40480M001,INTERNAL,Scripps Orbit and Permanent Array Center,2.0,TRAK,NO,SI
TRO100NOR,NO,TRIMBLE NETR9,TRM59800.00,SCIS,GPS+GLO+GAL+BDS,69.66271388888889,18.93963055555556,138.0,2102929.0,721619.0,5958196.0,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS",BKG,10302M006,INTERNAL,Norwegian Mapping Authority,1.0,TRO1,NO,SI
TSK200JPN,JP,TRIMBLE ALLOY,TRM159900.00,NONE,GPS+GLO+GAL+QZSS,36.105575,140.0871166666667,69.93,-3957184.109,3310231.726,3737703.956,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,21730S010,EXTERNAL H-MASER,Geospatial Information Authority of Japan,1.0,TSK2,SI,SI
TSKB00JPN,JP,TRIMBLE ALLOY,AOAD/M_T,DOME,GPS+GLO+QZSS,36.10568055555555,140.08749722222225,67.3,-3957199.24,3310199.668,3737711.708,,"IGS08, IGS08 Core, IGS20, IGS Multi-GNSS, IGS",CDDIS,21730S005,EXTERNAL CESIUM,Geospatial Information Authority of Japan,1.0,TSKB,SI,SI
TUBI00TUR,TR,TRIMBLE 5700,TRM29659.00,UNAV,GPS,40.78672777777777,29.450675,221.8,4211318.522,2377865.759,4144664.456,ROBOT,"IGS20, IGS",BKG,20806M001,INTERNAL,TUBITAK Marmara Research Center,651.0,TUBI,NO,SI
TUVA00TUV,TV,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-8.525291666666668,179.19656111111115,38.4,-6307543.7662,88454.3221,-939278.1193,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",GA,51101M001,INTERNAL,Geoscience Australia,1.0,TUVA,SI,SI
TWTF00TWN,TW,SEPT POLARX4TR,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS+QZSS+SBAS,24.9536,121.1645,203.122,-2994425.04,4951312.24,2674498.6,ROBOT,"IGS08, IGS, IGS Multi-GNSS",CDDIS,23603S002,EXTERNAL STEERED H-MASER,"Telecommunication Laboratories, Chunghwa",1.0,TWTF,NO,SI
UCAL00CAN,CA,TRIMBLE NETR9,TRM57971.00,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,51.07997499999999,-114.13385000000004,1118.8,-1641945.2,-3664804.1,4940009.3,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,49106M001,INTERNAL,DLR German Space Operations Center,1.0,UCAL,SI,SI
UCLP00USA,US,TPS NET-G3A,TPSCR.G3,SCIS,GPS+GLO,34.06912222222224,-118.44191111111108,111.54,-2519007.2327,-4650672.3153,3552862.7886,ROBOT,IGS,CDDIS,40487M002,INTERNAL,USGS,,UCLP,NO,SI
UCLU00CAN,CA,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS,48.9256,-125.5416,10.0,-2440669.042,-3416437.062,4785136.849,ROBOT,"IGS, IGS Multi-GNSS",PGC,40140M001,INTERNAL CLOCK,Geological Survey of Canada,1.0,UCLU,SI,SI
UFPR00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-25.448368583333338,-49.23095477777778,925.8,3763751.676,-4365113.8613,-2724404.579,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41610M002,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2.0,UFPR,SI,SI
ULAB00MNG,MN,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,47.86506666666666,107.05233055555551,1575.7,-1257408.9234,4099404.3974,4707992.6715,ROBOT,"IGS08, IGS20, IGS Multi-GNSS, IGS, RTS",CDDIS,24201M001,INTERNAL,GeoForschungsZentrum,1.0,ULAB,SI,SI
ULDI00ZAF,ZA,TRIMBLE NETR9,ASH701941.B,SCIS,GPS+GLO,-28.293116666666663,31.420922222222227,607.9,4796680.9045,2930311.4777,-3005435.8146,ROBOT,"IGS20, IGS",ftp://igs.ign.fr/,30318M001,INTERNAL,National Geospatial Information,2.0,ULDI,NO,SI
UNB300CAN,CA,TRIMBLE ALLOY,TRM57971.00,NONE,GPS+GLO+GAL+BDS+SBAS,45.95020833333334,-66.64170555555557,22.85,1761288.2,-4078238.6,4561417.8,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,40146M002,INTERNAL,University of New Brunswick,1.0,UNB3,SI,SI
UNBD00CAN,CA,SEPT POLARX5S,TRM55971.00,NONE,GPS+GLO+GAL+BDS+SBAS,45.95012333333334,-66.64149472222223,23.12,1761305.9,-4078238.57,4561411.35,ROBOT,"IGS Multi-GNSS, IGS",BKG,40146M003,INTERNAL,"University of New Brunswick, DLR German Space Operations Center",1.0,UNBD,NO,SI
UNBJ00CAN,CA,TPS NETG3,TRM57971.00,NONE,GPS+GLO+SBAS,45.95020833333334,-66.64170555555557,22.8,1761288.1,-4078238.6,4561417.7,ROBOT,"IGS14, IGS20, IGS14 Core, IGS",CDDIS,40146M002,INTERNAL,University of New Brunswick,1.0,UNBJ,NO,SI
UNBN00CAN,CA,NOV OEM6,TRM57971.00,NONE,GPS+GLO+SBAS,45.95020833333334,-66.64170555555557,22.85,1761288.2,-4078238.6,4561417.8,ROBOT,IGS,CDDIS,40146M002,INTERNAL,University of New Brunswick,,UNBN,NO,SI
UNSA00ARG,AR,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+SBAS,-24.72745555555555,-65.40764444444444,1257.8,2412830.4245,-5271936.73,-2652209.0548,ROBOT,"IGS08, IGS14 Core, IGS08 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41514M001,INTERNAL,GeoForschungsZentrum,1.0,UNSA,SI,SI
URAL00RUS,RU,TRIMBLE R9S,CHCC220GR2,CHCD,GPS+GLO+GAL+QZSS+SBAS,56.83827500000002,60.61485833333334,279.96,1716013.966,3047281.697,5316302.551,ROBOT,"IGS, IGS Multi-GNSS",IGN,12380M001,INTERNAL,Federal Budgetary Institute,1.0,URAL,NO,SI
URUM00CHN,CN,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,43.80794999999999,87.60067222222222,858.9,193030.2318,4606851.332,4393311.5615,ROBOT,"IGS08, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,21612M001,INTERNAL,GeoForschungsZentrum,1.0,URUM,SI,SI
USCL00CHL,CL,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS+SBAS,-33.449852777777764,-70.68134444444443,570.2,1762489.887,-5027632.74,-3496009.235,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,41768M001,INTERNAL,Universidad de Santiago de Chile,2.0,USCL,NO,SI
USN700USA,US,SEPT POLARX5TR,TPSCR.G5,TPSH,GPS+GLO+GAL+BDS,38.92056611388888,-77.06627659722223,58.924,1112162.138,-4842854.667,3985497.066,ROBOT,"IGS, IGS Multi-GNSS",JPL,40451S009,EXTERNAL H-MASER,"U.S. Naval Observatory, Jet Propulsion Laboratory",1.0,USN7,SI,SI
